Date;counter;BTC;BTC1;ETH;ETH1;BNB;BNB1;XRP;XRP1;SOL;SOL1;LUNA;LUNA1;DOT;DOT1;SPY;SPY1;IPO;IPO1;GLD;GLD1;DBTC;DETH;DBNB;DXRP;DSOL;DLUNA;DDOT;DSPY;DIPO;DGLD
2018-01-23;11;10868.4;0.71643562;986.23;0.858688933;13.09;0.71686747;1.34;0.544715447;0;0;0;0;0;0;283.29;1.034207068;29.18;1.026741731;127.28;1.015721012;-0.005763214;-0.016975665;0.006062422;-0.014940877;0;0;0;0.002122491;0.011087976;0.004974315
2018-01-24;12;11359.4;0.74880192;1058.78;0.921856634;13.63;0.746440307;1.36;0.552845528;0;0;0;0;0;0;283.18;1.033805491;29.14;1.025334272;128.83;1.028090336;0.045176841;0.073564076;0.040875243;0.015017912;0;0;0;-0.000388351;-0.001370836;0.012177899
2018-01-25;13;11259.4;0.742210005;1056.03;0.919462269;13.23;0.724534502;1.31;0.532520325;0;0;0;0;0;0;283.3;1.034243575;28.93;1.017945109;127.97;1.021227356;-0.008803282;-0.002597329;-0.02937184;-0.033098773;0;0;0;0.000423741;-0.007206555;-0.006675471
2018-01-26;14;11171.4;0.736409121;1055.17;0.918713486;13.22;0.723986857;1.22;0.495934959;0;0;0;0;0;0;286.58;1.046217874;28.83;1.01442646;128.07;1.022025377;-0.007815692;-0.000814357;-0.000771068;-0.072365363;0;0;0;0.01157783;-0.003456619;0.00078148
2018-01-29;15;11296.4;0.744649014;1182.36;1.029455043;12.76;0.698795181;1.32;0.536585366;0;0;0;0;0;0;284.68;1.039281542;28.71;1.010204082;127.35;1.016279627;0.011189287;0.120539757;-0.034323887;0.087655163;0;0;0;-0.006629891;-0.004162366;-0.005621995
2018-01-30;16;10106.3;0.666198641;1071.13;0.93260951;11.25;0.616100767;1.14;0.463414634;0;0;0;0;0;0;281.76;1.028621495;28.31;0.996129486;126.8;1.011890512;-0.105352196;-0.094074547;-0.11859454;-0.140040937;0;0;0;-0.010257071;-0.013932428;-0.004318767
2018-01-31;17;10221.1;0.673766158;1118.31;0.973688106;11.15;0.610624315;1.16;0.471544715;0;0;0;0;0;0;281.9;1.029132593;28.33;0.996833216;127.65;1.018673689;0.011359232;0.044046991;-0.009394971;0.020929947;0;0;0;0.00049682;0.000706499;0.006703462
2018-02-01;18;9170.54;0.604514143;1036.79;0.902710421;9.52;0.52135816;0.96;0.390243902;0;0;0;0;0;0;281.58;1.027964369;28.52;1.003518649;128.07;1.022025377;-0.10278342;-0.072895723;-0.146178555;-0.17193885;0;0;0;-0.001135179;0.006706671;0.003290286
2018-02-02;19;8830.75;0.582115477;915.78;0.797349656;9.65;0.528477547;0.88;0.357723577;0;0;0;0;0;0;275.45;1.005585572;27.99;0.98486981;126.39;1.008618626;-0.037052348;-0.116711254;0.014339249;-0.080772547;0;0;0;-0.021769924;-0.01858345;-0.013117888
2018-02-05;20;6955.27;0.458485442;697.95;0.60768983;6.71;0.36746988;0.69;0.280487805;0;0;0;0;0;0;263.93;0.963529498;27.13;0.95460943;126.71;1.011172293;-0.2123806;-0.237865864;-0.305343084;-0.218115382;0;0;0;-0.041822539;-0.030725295;0.002531846
2018-02-06;21;7754;0.511137039;793.12;0.690552271;8.29;0.453997809;0.78;0.317073171;0;0;0;0;0;0;269.13;0.982513143;27.21;0.957424349;125.38;1.000558615;0.114838098;0.136357741;0.236213708;0.122281183;0;0;0;0.01970224;0.002948765;-0.010496425
2018-02-07;22;7621.3;0.502389569;757.07;0.659164323;8.1;0.443592552;0.72;0.292682927;0;0;0;0;0;0;267.67;0.977183119;28.4;0.99929627;124.79;0.995850291;-0.017113773;-0.045458348;-0.023385633;-0.067617817;0;0;0;-0.005424858;0.04373396;-0.004705663
2018-02-08;23;8265.59;0.544860614;817.81;0.712049315;8.6;0.470974808;0.81;0.329268293;0;0;0;0;0;0;257.63;0.940530082;27.62;0.971850809;124.98;0.997366531;0.084538078;0.080229272;0.061826977;0.112403042;0;0;0;-0.037508901;-0.027464754;0.001522574
2018-02-09;24;8736.98;0.575934239;883.86;0.769557608;9.73;0.532858708;0.95;0.386178862;0;0;0;0;0;0;261.5;0.954658294;27.28;0.959887403;124.77;0.995690687;0.057030488;0.080774538;0.132041184;0.185237618;0;0;0;0.015021523;-0.01230992;-0.001680317
2018-02-12;25;8926.57;0.588431849;868.71;0.756366834;9.32;0.510405257;1.08;0.43902439;0;0;0;0;0;0;265.34;0.968676986;27.75;0.976425053;125.37;1.000478813;0.021699699;-0.017149701;-0.041929159;0.132626034;0;0;0;0.014684497;0.017228702;0.004808896
2018-02-13;26;8598.31;0.566793231;845.26;0.735949431;8.99;0.492332968;1.03;0.418699187;0;0;0;0;0;0;266;0.971086449;27.74;0.976073188;126.08;1.006144761;-0.036773445;-0.026992962;-0.036008697;-0.04958326;0;0;0;0.00248739;-0.00036036;0.005663229
2018-02-14;27;9494.63;0.625877878;923.56;0.804123532;10.4;0.569550931;1.14;0.463414634;0;0;0;0;0;0;269.59;0.984192465;28.33;0.996833216;128.23;1.023302211;0.104243783;0.092637962;0.1573222;0.111163022;0;0;0;0.013496226;0.021268926;0.017052617
2018-02-15;28;10166.4;0.670160381;936.98;0.815808033;10.93;0.598576123;1.15;0.467479675;0;0;0;0;0;0;273.03;0.996750876;28.87;1.01583392;128.38;1.024499242;0.07075268;0.014525342;0.051006673;0.004589969;0;0;0;0.012760129;0.019061101;0.001169843
2018-02-16;29;10233.9;0.674609923;944.21;0.822103036;11.2;0.613362541;1.14;0.463414634;0;0;0;0;0;0;273.11;0.997042932;29.15;1.025686137;127.96;1.021147554;0.006639518;0.007720591;0.024745908;-0.007699283;0;0;0;0.000292957;0.009698614;-0.003271584
2018-02-20;30;11403.7;0.751722138;895.37;0.779579114;9.9;0.542168675;1.09;0.443089431;0;0;0;0;0;0;271.4;0.990800234;28.83;1.01442646;126.24;1.007421594;0.11430635;-0.051724774;-0.115795065;-0.042679015;0;0;0;-0.006261181;-0.010977702;-0.013441708
2018-02-21;31;10690.4;0.704702013;849.97;0.740050325;9.38;0.513691128;1.02;0.414634146;0;0;0;0;0;0;270.05;0.985871787;28.86;1.015482055;125.66;1.002793073;-0.062549856;-0.0507052;-0.052876922;-0.06798781;0;0;0;-0.00497423;0.001040617;-0.004594376
2018-02-22;32;10005;0.659521032;812.84;0.707722045;8.9;0.487404162;0.94;0.382113821;0;0;0;0;0;0;270.4;0.987149533;28.52;1.003518649;126.3;1.007900407;-0.064113631;-0.04367918;-0.050823012;-0.072486434;0;0;0;0.001296079;-0.011781046;0.0050931
2018-02-23;33;10301.1;0.67903969;864.19;0.752431369;9.69;0.530668127;1;0.406504065;0;0;0;0;0;0;274.71;1.002884054;28.74;1.011259676;126.14;1.006623574;0.029595163;0.063165864;0.088508237;0.060594316;0;0;0;0.015939338;0.007713885;-0.001266857
2018-02-26;34;10366.7;0.683363986;869.32;0.756897948;9.9;0.542168675;0.96;0.390243902;0;0;0;0;0;0;277.9;1.01452979;28.83;1.01442646;126.45;1.009097438;0.006368309;0.005931545;0.021688776;-0.042044141;0;0;0;0.011612257;0.003131524;0.002457571
2018-02-27;35;10725.6;0.707022366;878.27;0.764690517;10.66;0.583789704;0.95;0.386178862;0;0;0;0;0;0;274.43;1.001861857;28.47;1.001759324;125.13;0.998563562;0.03462041;0.010295477;0.076505304;-0.009984752;0;0;0;-0.01248651;-0.012487027;-0.010438909
2018-02-28;36;10397.9;0.685420663;855.2;0.744603972;10.44;0.571741512;0.9;0.365853659;0;0;0;0;0;0;271.65;0.991712909;28.4;0.99929627;125;0.997526135;-0.030552997;-0.026263189;-0.020797568;-0.045098464;0;0;0;-0.010130084;-0.002458693;-0.001038896
2018-03-01;37;10951;0.721880541;872.2;0.759405501;10.51;0.575575027;0.93;0.37804878;0;0;0;0;0;0;267.7;0.97729264;28.21;0.992610837;124.72;0.995291677;0.053193394;0.019879627;0.00684984;0.026270668;0;0;0;-0.014540703;-0.006690176;-0.002239992
2018-03-02;38;11086.4;0.730805993;856.85;0.746040591;10.22;0.559693319;0.91;0.369918699;0;0;0;0;0;0;269.08;0.982330607;28.66;1.008444757;125.39;1.000638417;0.012364203;-0.017595717;-0.02710829;-0.01960797;0;0;0;0.005154931;0.015951826;0.005372017
2018-03-05;39;11573.3;0.762902024;853.68;0.743280541;10.11;0.553669222;0.96;0.390243902;0;0;0;0;0;0;272.19;0.993684287;29.04;1.021815623;125.18;0.998962573;0.043918621;-0.003698424;-0.011178703;0.054083749;0;0;0;0.011557957;0.013258932;-0.001674767
2018-03-06;40;10779.9;0.710601776;816.95;0.711300532;9.38;0.513691128;0.92;0.37398374;0;0;0;0;0;0;272.88;0.996203271;29.41;1.034834624;126.53;1.009735855;-0.068554295;-0.043028839;-0.071818407;-0.038026075;0;0;0;0.002535005;0.012741012;0.010784462
2018-03-07;41;9965.57;0.65692184;752.83;0.655472648;9.03;0.494523549;0.87;0.353658537;0;0;0;0;0;0;272.78;0.995838201;29.47;1.036945813;125.72;1.003271886;-0.075541522;-0.078486954;-0.037242737;-0.055994938;0;0;0;-0.000366483;0.002040088;-0.006401628
2018-03-08;42;9395.01;0.619311013;704.6;0.613479839;8.31;0.4550931;0.83;0.337398374;0;0;0;0;0;0;274.1;1.000657126;29.72;1.045742435;125.42;1.000877823;-0.057253176;-0.064071467;-0.080182581;-0.052057483;0;0;0;0.00483909;0.008483204;-0.002386279
2018-03-09;43;9337.55;0.615523299;728.92;0.634654733;8.31;0.4550931;0.85;0.345528455;0;0;0;0;0;0;278.87;1.01807097;29.81;1.048909219;125.54;1.001835448;-0.006116009;0.034516244;0.000316469;0.028944478;0;0;0;0.017402367;0.003028264;0.000956809
2018-03-12;44;9205.12;0.606793627;699.83;0.609326705;8.04;0.440306681;0.8;0.325203252;0;0;0;0;0;0;278.52;1.016793224;30.06;1.057705841;125.54;1.001835448;-0.014182488;-0.039901746;-0.032936087;-0.05732553;0;0;0;-0.001255087;0.008386448;0
2018-03-13;45;9194.85;0.606116637;690.83;0.601490601;10.12;0.554216867;0.79;0.321138211;0;0;0;0;0;0;276.72;1.010221963;29.86;1.050668543;125.78;1.003750698;-0.001115739;-0.012865918;0.258223694;-0.01415271;0;0;0;-0.006462689;-0.006653294;0.001911725
2018-03-14;46;8269.81;0.545138793;614.29;0.534848894;8.96;0.490690033;0.7;0.284552846;0;0;0;0;0;0;275.3;1.005037967;29.86;1.050668543;125.7;1.003112282;-0.100604151;-0.110788963;-0.114282466;-0.111191309;0;0;0;-0.005131588;0;-0.000636047
2018-03-15;47;8300.86;0.547185582;611.3;0.532245566;9.1;0.498357065;0.7;0.284552846;0;0;0;0;0;0;275;1.003942757;29.58;1.040816327;124.9;0.996728114;0.003754715;-0.004862516;0.015611868;-0.006600637;0;0;0;-0.001089677;-0.009377126;-0.00636432
2018-03-16;48;8338.35;0.549656891;601.67;0.523860935;9.11;0.49890471;0.69;0.280487805;0;0;0;0;0;0;274.2;1.001022196;29.56;1.040112597;124.6;0.994334052;0.00451631;-0.015766296;0.001345191;-0.011486241;0;0;0;-0.002909047;-0.000676166;-0.002401954
2018-03-19;49;8630.65;0.568925057;556.73;0.484732658;8.99;0.492332968;0.75;0.304878049;0;0;0;0;0;0;270.49;0.987478096;29.19;1.027093596;124.87;0.996488708;0.035054992;-0.074692607;-0.01301458;0.08678873;0;0;0;-0.01353035;-0.012516848;0.002166974
2018-03-20;50;8913.47;0.587568309;557.17;0.485115757;9.16;0.501642935;0.71;0.288617886;0;0;0;0;0;0;270.95;0.989157418;29.23;1.028501056;124.31;0.992019791;0.03276918;0.000806456;0.018702865;-0.052426977;0;0;0;0.001700699;0.001370298;-0.004484704
2018-03-21;51;8929.28;0.58861049;561.73;0.489086049;9.98;0.546549836;0.69;0.280487805;0;0;0;0;0;0;270.43;0.987259054;29.54;1.039408867;126.48;1.009336845;0.001773781;0.008178772;0.089627363;-0.022744179;0;0;0;-0.001919243;0.010605576;0.0174564
2018-03-22;52;8728.47;0.575373267;539.7;0.469905009;10.07;0.551478642;0.66;0.268292683;0;0;0;0;0;0;263.67;0.962580315;29.09;1.023574947;125.98;1.00534674;-0.022488996;-0.039217935;0.008445201;-0.044576337;0;0;0;-0.024997153;-0.015233615;-0.003953194
2018-03-23;53;8879.62;0.585336946;539.62;0.469835355;11.74;0.642935378;0.64;0.260162602;0;0;0;0;0;0;258.05;0.942063376;28.56;1.004926108;127.61;1.018354481;0.01731694;-0.000153802;0.166029226;-0.029527283;0;0;0;-0.021314616;-0.018219354;0.012938545
2018-03-26;54;8209.4;0.541156617;489.95;0.42658877;12.06;0.660460022;0.6;0.243902439;0;0;0;0;0;0;265.11;0.967837325;28.97;1.019352569;128.28;1.023701221;-0.075478423;-0.092042771;0.027586559;-0.067961391;0;0;0;0.027359029;0.014355743;0.005250357
2018-03-27;55;7833.04;0.516347288;450.12;0.391909658;11.51;0.63033954;0.58;0.235772358;0;0;0;0;0;0;260.6;0.951372664;28.63;1.007389163;127.49;1.017396856;-0.045845048;-0.081304034;-0.045857032;-0.035942168;0;0;0;-0.017011728;-0.011736279;-0.006158411
2018-03-28;56;7954.48;0.524352509;446.28;0.388566254;11.64;0.637458927;0.58;0.235772358;0;0;0;0;0;0;259.83;0.948561624;28.36;0.997888811;125.73;1.003351688;0.015503552;-0.00852448;0.011478672;0.00014708;0;0;0;-0.002954793;-0.009430598;-0.013804965
2018-03-29;57;7165.7;0.472356807;385.97;0.336055654;10.2;0.558598028;0.51;0.207317073;0;0;0;0;0;0;263.15;0.960681951;28.71;1.010204082;125.79;1.0038305;-0.099161703;-0.135141932;-0.124076492;-0.115035934;0;0;0;0.012777613;0.012341255;0.000477197
2018-04-02;58;7083.8;0.466958029;386.42;0.336447459;12.62;0.691128149;0.5;0.203252033;0;0;0;0;0;0;257.47;0.93994597;28.06;0.987332864;127.26;1.015561408;-0.011429503;0.001184039;0.237796805;-0.02115888;0;0;0;-0.021584621;-0.022640196;0.011686151
2018-04-03;59;7456.11;0.491500386;416.89;0.362977023;13.36;0.731653888;0.56;0.227642276;0;0;0;0;0;0;260.77;0.951993283;28.19;0.991907108;126.3;1.007900407;0.052557959;0.078845877;0.058633832;0.114554373;0;0;0;0.012816981;0.004633001;-0.007543604
2018-04-04;60;6853.84;0.451799263;380.54;0.331327871;12.19;0.667579409;0.5;0.203252033;0;0;0;0;0;0;263.56;0.962178738;28.26;0.994370162;126.45;1.009097438;-0.080775368;-0.08719265;-0.087592716;-0.101090595;0;0;0;0.010699118;0.002483114;0.001187601
2018-04-05;61;6811.47;0.449006269;383.23;0.333669996;12.45;0.681818182;0.5;0.203252033;0;0;0;0;0;0;265.64;0.969772196;28.44;1.00070373;125.8;1.003910302;-0.006181882;0.007066208;0.02159076;-0.011622089;0;0;0;0.007892006;0.006369462;-0.005140324
2018-04-06;62;6636.32;0.437460531;370.29;0.32240342;12.26;0.671412924;0.48;0.195121951;0;0;0;0;0;0;259.72;0.948160047;28.21;0.992610837;126.39;1.008618626;-0.025714036;-0.03378369;-0.015674183;-0.039068094;0;0;0;-0.022285852;-0.008087271;0.004689952
2018-04-09;63;6770.73;0.446320723;398.53;0.346991372;11.87;0.650054765;0.49;0.199186992;0;0;0;0;0;0;261;0.952832944;28.01;0.98557354;126.82;1.012050116;0.020253719;0.076268271;-0.031823076;0.032374048;0;0;0;0.004928381;-0.007089649;0.003402176
2018-04-10;64;6834.76;0.450541526;414.24;0.360669726;12.04;0.659364732;0.49;0.199186992;0;0;0;0;0;0;265.15;0.967983353;28.4;0.99929627;127.12;1.014444178;0.009456851;0.039437853;0.014146929;0.000154517;0;0;0;0.01590036;0.013923599;0.002365581
2018-04-11;65;6968.32;0.459345687;430.54;0.37486178;12.23;0.669769989;0.54;0.219512195;0;0;0;0;0;0;263.76;0.962908879;28.29;0.995425757;128.11;1.022344585;0.019541295;0.039341637;0.016176202;0.096710718;0;0;0;-0.005242255;-0.003873204;0.007787901
2018-04-12;66;7889.25;0.520052603;492.94;0.429192098;12.95;0.709200438;0.63;0.256097561;0;0;0;0;0;0;265.93;0.9708309;28.55;1.004574243;126.62;1.010454074;0.132159574;0.144936591;0.058998111;0.165393897;0;0;0;0.008227111;0.009190456;-0.011630614
2018-04-13;67;7895.96;0.520494921;492.73;0.429009255;13.54;0.741511501;0.64;0.260162602;0;0;0;0;0;0;265.15;0.967983353;28.43;1.000351865;127.45;1.017077647;0.00085052;-0.000417951;0.045110982;0.014871083;0;0;0;-0.002933099;-0.004203117;0.006554999
2018-04-16;68;8058.67;0.531220625;511.15;0.445047147;12.21;0.668674699;0.66;0.268292683;0;0;0;0;0;0;267.33;0.975941881;28.53;1.003870514;127.63;1.018514085;0.020606736;0.037366979;-0.098014302;0.039508719;0;0;0;0.008221735;0.003517446;0.001412319
2018-04-17;69;7902.09;0.520899005;502.89;0.437855346;11.77;0.644578313;0.66;0.268292683;0;0;0;0;0;0;270.19;0.986382886;28.88;1.016185785;127.75;1.01947171;-0.019430015;-0.016146022;-0.036085176;-0.009594495;0;0;0;0.010698444;0.012267718;0.000940241
2018-04-18;70;8163.42;0.538125655;524.79;0.456923197;12.28;0.672508215;0.71;0.288617886;0;0;0;0;0;0;270.39;0.987113026;29.18;1.026741731;127.85;1.020269731;0.033071008;0.043537979;0.043018336;0.079154191;0;0;0;0.000740268;0.010387847;0.000782763
2018-04-19;71;8294.31;0.546753812;567.89;0.494449427;12.35;0.676341731;0.79;0.321138211;0;0;0;0;0;0;268.89;0.981636974;28.99;1.020056298;127.6;1.018274679;0.016033678;0.0821282;0.006264409;0.117139585;0;0;0;-0.005547542;-0.006511309;-0.001955417
2018-04-20;72;8845.83;0.583109538;615.72;0.536093964;12.58;0.688937568;0.92;0.37398374;0;0;0;0;0;0;266.61;0.973313376;28.91;1.017241379;126.63;1.010533876;0.066493842;0.08422252;0.018020498;0.16728916;0;0;0;-0.008479415;-0.002759572;-0.007601889
2018-04-23;73;8930.88;0.588715961;642.55;0.559454259;13.63;0.746440307;0.88;0.357723577;0;0;0;0;0;0;266.57;0.973167348;29.01;1.020760028;125.62;1.002473865;0.009614678;0.04357507;0.08350563;-0.051714235;0;0;0;-0.000149949;0.003459011;-0.007975946
2018-04-24;74;9697.5;0.639250895;708.16;0.616579454;15.27;0.836254107;0.93;0.37804878;0;0;0;0;0;0;262.98;0.960061332;28.54;1.004222379;126.23;1.007341792;0.08583926;0.102109179;0.120415697;0.066301872;0;0;0;-0.013467367;-0.016201275;0.004855915
2018-04-25;75;8845.74;0.583103605;615.42;0.53583276;13.29;0.727820372;0.8;0.325203252;0;0;0;0;0;0;263.63;0.962434287;28.35;0.997536946;125.41;1.000798021;-0.087832923;-0.130962301;-0.129379012;-0.143535224;0;0;0;0.002471648;-0.006657358;-0.006496071
2018-04-26;76;9281.51;0.61182919;662.81;0.577094199;14.65;0.80230011;0.85;0.345528455;0;0;0;0;0;0;266.31;0.972218166;28.67;1.008796622;124.97;0.997286729;0.049263207;0.077009704;0.102528798;0.064709652;0;0;0;0.010165736;0.011287478;-0.003508516
2018-04-27;77;8987.05;0.592418639;647.03;0.563354897;14.33;0.784775465;0.81;0.329268293;0;0;0;0;0;0;266.56;0.973130841;28.59;1.005981703;125.5;1.00151624;-0.031725438;-0.023803296;-0.022144729;-0.045199868;0;0;0;0.000938756;-0.002790373;0.00424101
2018-04-30;78;9240.55;0.609129142;669.92;0.58328472;14.31;0.783680175;0.84;0.341463415;0;0;0;0;0;0;264.51;0.965646904;28.62;1.007037298;124.59;0.994254249;0.028207254;0.035380058;-0.001186397;0.029553315;0;0;0;-0.007690531;0.001049353;-0.007251028
2018-05-01;79;9119.01;0.601117329;673.61;0.586497523;14.16;0.775465498;0.84;0.341463415;0;0;0;0;0;0;264.98;0.967362734;28.69;1.009500352;123.71;0.987231665;-0.013152901;0.005506542;-0.010326926;0.004139924;0;0;0;0.001776874;0.002445842;-0.007063143
2018-05-02;80;9235.92;0.608823937;687.15;0.598286505;14.41;0.789156627;0.86;0.349593496;0;0;0;0;0;0;263.2;0.960864486;28.42;1;123.65;0.986752853;0.012820488;0.020094641;0.017289947;0.021020743;0;0;0;-0.006717484;-0.009410979;-0.000484981
2018-05-03;81;9743.86;0.642306906;779.54;0.678728462;14.65;0.80230011;0.88;0.357723577;0;0;0;0;0;0;262.62;0.958747079;28.07;0.987684729;124.28;0.991780385;0.054996193;0.134459986;0.016891986;0.029533439;0;0;0;-0.002203712;-0.012315271;0.005095002
2018-05-04;82;9700.76;0.639465791;785.62;0.684022185;14.33;0.784775465;0.9;0.365853659;0;0;0;0;0;0;266.02;0.971159463;28.16;0.990851513;124.54;0.993855239;-0.004423358;0.007800715;-0.022050694;0.012409748;0;0;0;0.01294644;0.00320627;0.002092066
2018-05-07;83;9373.01;0.617860792;753.72;0.656247551;13.7;0.750273823;0.83;0.337398374;0;0;0;0;0;0;266.92;0.974445093;28.24;0.993666432;124.57;0.994094645;-0.033786013;-0.040603452;-0.043755888;-0.070134079;0;0;0;0.003383295;0.002840909;0.000240878
2018-05-08;84;9234.82;0.608751426;752.86;0.655498768;13.53;0.740963855;0.81;0.329268293;0;0;0;0;0;0;266.92;0.974445093;28.05;0.986980999;124.59;0.994254249;-0.014743338;-0.001151588;-0.012661923;-0.02242383;0;0;0;0;-0.006728081;0.00016052
2018-05-09;85;9325.18;0.614707879;752.28;0.654993775;14.66;0.802847755;0.8;0.325203252;0;0;0;0;0;0;269.5;0.983863902;28.44;1.00070373;124.33;0.992179395;0.009784638;-0.000773017;0.08361298;-0.014652874;0;0;0;0.009665768;0.013903815;-0.002086797
2018-05-10;86;9043.94;0.596168779;727.28;0.63322682;13.82;0.756845564;0.76;0.308943089;0;0;0;0;0;0;272.02;0.993063668;28.9;1.016889514;125.18;0.998962573;-0.030159125;-0.033229929;-0.057420772;-0.054618019;0;0;0;0.009350609;0.016174367;0.006836628
2018-05-11;87;8441.49;0.556455791;679.59;0.591704178;12.99;0.711391019;0.68;0.276422764;0;0;0;0;0;0;272.85;0.99609375;28.85;1.01513019;125;0.997526135;-0.066613685;-0.065574713;-0.059666821;-0.096657114;0;0;0;0.003051309;-0.001730104;-0.001437929
2018-05-14;88;8716.79;0.574603332;730.55;0.636073938;12.87;0.704819277;0.74;0.300813008;0;0;0;0;0;0;272.98;0.996568341;28.73;1.010907811;124.49;0.993456229;0.032612702;0.074991262;-0.009481372;0.081685033;0;0;0;0.000476471;-0.004159445;-0.004080016
2018-05-15;89;8510.38;0.560996961;708.87;0.617197635;12.57;0.688389923;0.7;0.284552846;0;0;0;0;0;0;271.1;0.989705023;28.61;1.006685433;122.48;0.977416008;-0.023679606;-0.029673627;-0.023534074;-0.057106376;0;0;0;-0.006886969;-0.004176784;-0.016145835
2018-05-16;90;8368.83;0.551666106;707.05;0.615613001;12.26;0.671412924;0.71;0.288617886;0;0;0;0;0;0;272.24;0.993866822;28.8;1.013370866;122.29;0.975899769;-0.016632607;-0.002568851;-0.024451376;0.022177593;0;0;0;0.004205031;0.006640964;-0.00155129
2018-05-17;91;8094.32;0.533570642;672.66;0.585670379;12.47;0.682913472;0.67;0.272357724;0;0;0;0;0;0;272.01;0.993027161;28.85;1.01513019;122.36;0.976458383;-0.032801509;-0.048642962;0.016679581;-0.065498172;0;0;0;-0.000844769;0.001736146;0.00057241
2018-05-18;92;8250.97;0.543896876;694.37;0.604572802;15.14;0.829134721;0.68;0.276422764;0;0;0;0;0;0;271.33;0.990544685;28.85;1.01513019;122.41;0.976857394;0.019353066;0.032275027;0.214231849;0.019457224;0;0;0;-0.002499993;0;0.000408655
2018-05-21;93;8418.99;0.554972611;699.22;0.608795591;14.72;0.806133625;0.68;0.276422764;0;0;0;0;0;0;273.37;0.997992114;28.88;1.016185785;122.48;0.977416008;0.020363728;0.006991952;-0.02729363;0.001900649;0;0;0;0.00751855;0.001039827;0.000571841
2018-05-22;94;8041.78;0.53010725;647.74;0.563973079;13.93;0.76286966;0.65;0.264227642;0;0;0;0;0;0;272.61;0.995217582;29;1.020408163;122.41;0.976857394;-0.044804714;-0.073626056;-0.054121978;-0.052847252;0;0;0;-0.002780151;0.004155159;-0.000571514
2018-05-23;95;7557.82;0.498205022;583.59;0.508119074;12.63;0.691675794;0.6;0.243902439;0;0;0;0;0;0;273.36;0.997955607;28.79;1.013019001;122.54;0.977894821;-0.060180703;-0.099045766;-0.093303652;-0.071213367;0;0;0;0.002751183;-0.007241345;0.00106198
2018-05-24;96;7587.34;0.500150955;601.76;0.523939296;13;0.711938664;0.63;0.256097561;0;0;0;0;0;0;272.8;0.995911215;28.94;1.018296974;123.59;0.98627404;0.003905891;0.031135109;0.029628867;0.054041568;0;0;0;-0.00204857;0.005210142;0.00856859
2018-05-25;97;7480.14;0.493084423;586.73;0.510853003;13.01;0.712486309;0.61;0.24796748;0;0;0;0;0;0;272.15;0.993538259;29;1.020408163;123.21;0.983241561;-0.01412876;-0.024961979;0.000592294;-0.033221677;0;0;0;-0.002382676;0.00207322;-0.003074658
2018-05-29;98;7472.59;0.492586733;565.39;0.492272731;12.57;0.688389923;0.6;0.243902439;0;0;0;0;0;0;269.02;0.982111565;28.75;1.011611541;123.19;0.983081957;-0.001009379;-0.036381067;-0.033540898;-0.015973787;0;0;0;-0.011501029;-0.00862069;-0.0001623
2018-05-30;99;7406.52;0.488231455;559.59;0.487222798;12.57;0.688389923;0.61;0.24796748;0;0;0;0;0;0;272.61;0.995217582;29.21;1.027797326;123.37;0.984518394;-0.008841623;-0.010254857;-6.36E-05;0.007610925;0;0;0;0.013344718;0.015999965;0.001461166
2018-05-31;100;7494.17;0.494009268;577.65;0.502947246;14.19;0.777108434;0.61;0.24796748;0;0;0;0;0;0;270.94;0.989120911;29.12;1.024630542;123.1;0.982363738;0.011834154;0.03226468;0.128813371;0.011232765;0;0;0;-0.006125905;-0.003081068;-0.002188579
2018-06-01;101;7541.45;0.497125925;580.04;0.505028166;14.24;0.779846659;0.62;0.25203252;0;0;0;0;0;0;273.6;0.998831776;29.63;1.042575651;122.49;0.97749581;0.006308941;0.004151356;0.003565841;0.017534467;0;0;0;0.009817687;0.017513667;-0.004955321
2018-06-04;102;7514.47;0.495347427;592.98;0.516294742;14.26;0.78094195;0.66;0.268292683;0;0;0;0;0;0;274.9;1.003577687;29.9;1.052076003;122.37;0.976538185;-0.003577559;0.02231206;0.001425482;0.061057424;0;0;0;0.004751418;0.00911242;-0.000979631
2018-06-05;103;7633.76;0.503210921;609.3;0.53050421;15.6;0.854326396;0.68;0.276422764;0;0;0;0;0;0;275.1;1.004307827;30.17;1.061576355;122.85;0.980368686;0.015874646;0.027518393;0.093835679;0.023570322;0;0;0;0.000727581;0.0090301;0.003922489
2018-06-06;104;7653.98;0.504543807;607.12;0.528606131;17.25;0.944687842;0.67;0.272357724;0;0;0;0;0;0;277.4;1.012704439;30.35;1.067909923;122.92;0.9809273;0.002648788;-0.003576145;0.105658523;-0.003276146;0;0;0;0.008360552;0.005966192;0.000569801
2018-06-07;105;7678.24;0.506143005;605.19;0.526925722;16.26;0.890470975;0.68;0.276422764;0;0;0;0;0;0;277.37;1.012594918;30.04;1.057002111;122.86;0.980448488;0.003169626;-0.00319047;-0.057074884;0.004936299;0;0;0;-0.000108143;-0.010214135;-0.000488098
2018-06-08;106;7624.92;0.502628196;601.08;0.523347235;16.27;0.89101862;0.67;0.272357724;0;0;0;0;0;0;278.19;1.015588493;30.04;1.057002111;123.01;0.981645519;-0.00694434;-0.006791266;0.000657931;-0.005581542;0;0;0;0.002956365;0;0.00122091
